time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
0,-2149353.47032853,5609008.46605237,2144805.44665211,-409.015347704275,-156.733326812847,0,19.65,110.966667,20,0,0,438.016997833956,0,438.016997833956,172000,1,2800000,90,39.9593948704033,0.572772466749192,-0.058637863957387,-0.368280477164951,0.729974514886456,2.45214533237658e-05,-4.41057848673687e-05,5.26390743588651e-05,1.22212103540424,0,-0,-0,-0
0.1,-2149394.38278822,5608992.82122943,2144805.45755384,-409.233897379053,-156.163000147837,0.218085149275135,19.6499999995176,110.966666999999,20.0325696449727,-4.12602206031828e-05,3.43767827114812e-05,438.01748017671,0.651543024004415,438.016995597251,171904.826486789,1,2800000,90,39.9593948704033,0.572769805215553,-0.0586365211885573,-0.36828069095752,0.729976603244305,2.45214530716064e-05,-4.41057198770639e-05,5.26391278968031e-05,1.22211635258387,0.259399979989773,0.294496860133228,-0.768526627289462,-0.292344857093752
0.2,-2149435.31711826,5608977.23347869,2144805.49027923,-409.452754771016,-155.591882928888,0.436473207636566,19.6499999980703,110.966666999989,20.130338630639,-0.000165423465124532,0.000137049062232142,438.018929878369,1.30398682505076,438.016988883024,171809.652973577,1,2800000,90,39.9593948704033,0.572767143672785,-0.0586351784256784,-0.368280904741174,0.729978691595125,2.45214523163772e-05,-4.41055894461895e-05,5.26392344357127e-05,1.22210229559706,1.0390229727085,1.17960257049922,-3.07832134765274,-1.17098697302731
0.3,-2149476.27334943,5608961.7028792,2144805.54485858,-409.671919890324,-155.019975164153,0.655164175451129,19.6499999956581,110.966666999962,20.2933970345184,-0.000373065224990056,0.00030732998529206,438.021350948347,1.95733139945682,438.016977685121,171714.479460366,1,2800000,90,39.9593948704033,0.57276448212094,-0.0586338356687778,-0.36828111851591,0.729980779938875,2.45214510597435e-05,-4.41054581138833e-05,5.26393398965264e-05,1.22207885181595,2.34098772437527,2.65772187212165,-6.93565949569448,-2.63831983870383
0.4,-2149517.2515125,5608946.22951001,2144805.62132217,-409.891392745758,-154.447276865437,0.874158051697046,19.6499999922811,110.966666999909,20.5218349350616,-0.000664763487775744,0.00054453064935983,438.024747395059,2.61157673939388,438.016961997409,171619.305947155,1,2800000,90,39.9593948704033,0.572761820560074,-0.0586324929178829,-0.368281332281724,0.729982868275511,2.45214492992767e-05,-4.41053258753577e-05,5.26394442768502e-05,1.22204600883055,4.16739168250271,4.73123535406149,-12.3467532843906,-4.69671296453139
0.5,-2149558.25163824,5608930.81345018,2144805.71970029,-410.111173344731,-153.873788048173,1.09345483397488,19.6499999879393,110.966666999822,20.8157424088567,-0.0010410934100755,0.000847962255935137,438.029123225796,3.26672283291935,438.016941813776,171524.132433944,1,2800000,90,39.9593948704033,0.572759158990241,-0.0586311501730215,-0.368281546038611,0.729984956604991,2.45214470308829e-05,-4.41051927322084e-05,5.26395475768576e-05,1.22200375444895,6.52031076127885,7.40249918733642,-19.3177511100336,-7.34851161559131
0.6,-2149599.27375742,5608915.45477875,2144805.84002323,-410.331261693301,-153.299508731394,1.31305451851865,19.6499999826326,110.966666999692,21.1752095269039,-0.00150263335358848,0.00121693284940855,438.034482446613,3.92276966401034,438.016917128134,171428.958920732,1,2800000,90,39.9593948704033,0.572756497411496,-0.0586298074342212,-0.368281759786567,0.729987044927272,2.4521444258656e-05,-4.410505868506e-05,5.26396497949181e-05,1.22195207669842,9.40179910768261,10.6738448596761,-27.8547368593516,-10.5960365476289
0.7,-2149640.31790083,5608900.15357478,2144805.98232129,-410.551657796182,-152.724438937698,1.5329571002072,19.6499999763611,110.966666999511,21.6003263629973,-0.00204996157575384,0.00165075182364169,438.040829062199,4.5797172125973,438.016887934417,171333.785407521,1,2800000,90,39.9593948704033,0.572753835823894,-0.0586284647015095,-0.368281973525588,0.72998913324231,2.45214409819715e-05,-4.41049237289165e-05,5.2639750924613e-05,1.22189096382619,12.8138888683593,14.5475789111308,-37.9637292188841,-14.4415837438965
0.8,-2149681.38409924,5608884.90991731,2144806.14662475,-410.772361656751,-152.148578693222,1.75316257257565,19.6499999691247,110.96666699927,22.0911829918623,-0.00268365717945996,0.00214872644443117,438.048167075766,5.23756545459842,438.016854226577,171238.61189431,1,2800000,90,39.9593948704033,0.572751174227489,-0.0586271219749141,-0.368282187255669,0.729991221550062,2.45214371959723e-05,-4.41047878654433e-05,5.26398509677118e-05,1.22182040430153,16.7585899572976,19.0259826705971,-49.6506809867325,-18.8874241528957
0.9,-2149722.47238342,5608869.72388539,2144806.3329639,-410.993373277068,-151.57192802761,1.97367092782711,19.6499999609236,110.96666699896,22.6478694779798,-0.00340429953745796,0.00271016227396695,438.056500488922,5.89631436195486,438.016815998594,171143.438381098,1,2800000,90,39.9593948704033,0.572748512622338,-0.0586257792544628,-0.368282400976806,0.729993309850485,2.45214329032949e-05,-4.41046510937382e-05,5.26399499226879e-05,1.2217403868152,21.2378898243022,24.1113119932345,-62.9214783866719,-23.9358034270123
1,-2149763.58278416,5608854.59555805,2144806.54136903,-411.214692657881,-150.994486973982,2.19448215684458,19.6499999517576,110.966666998573,23.2704758848995,-0.00421246947133282,0.00333436465157561,438.065833301558,6.55596390266602,438.016773244467,171048.264867887,1,2800000,90,39.9593948704033,0.572745851008493,-0.0586244365401832,-0.368282614688995,0.729995398143536,2.45214281025518e-05,-4.41045134116502e-05,5.2640047791519e-05,1.22165090028131,26.2537532243321,29.8057969988689,-77.7819403848295,-29.5889416621227
1.1,-2149804.71533221,5608839.52501434,2144806.77187043,-411.436319798642,-150.416255568902,2.41559624920296,19.6499999416269,110.966666998099,23.9590922780335,-0.00510874759989521,0.00402063795154179,438.076169511717,7.2165140408256,438.016725958219,170953.091354676,1,2800000,90,39.9593948704033,0.572743189386012,-0.0586230938321032,-0.368282828392231,0.729997486429173,2.45214227921469e-05,-4.41043748179304e-05,5.26401445682376e-05,1.22155193383908,31.808121987729,36.1116418114033,-94.2378180090027,-35.8490331381993
1.2,-2149845.87005837,5608824.51233328,2144807.02449837,-411.658254697518,-149.837233852343,2.63701319318134,19.6499999305314,110.966666997532,24.7138087125495,-0.00609371528314501,0.00476828576955683,438.087513115484,7.87796473665855,438.016674133894,170857.917841465,1,2800000,90,39.9593948704033,0.572740527754948,-0.0586217511302504,-0.368283042086511,0.72999957470735,2.45214169731211e-05,-4.4104235312995e-05,5.26402402465987e-05,1.22144347685175,37.902914791287,43.0310242991806,-112.294793670471,-42.7182460608594
1.3,-2149887.04699341,5608809.55759391,2144807.29928316,-411.880497351405,-149.257421867662,2.85873297577539,19.6499999184712,110.966666996861,25.5347152426839,-0.00716795469117339,0.00557660958081975,438.099868106861,8.54031594655789,438.016617765561,170762.744328253,1,2800000,90,39.9593948704033,0.572737866115358,-0.0586204084346526,-0.36828325577183,0.730001662978025,2.45214106431845e-05,-4.41040948958033e-05,5.26403348312166e-05,1.22132551890947,44.540026930335,50.5660958164886,-131.958480488815,-50.1987223040537
