time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
205.6,-1388738.55394163,5609567.9917471,3221991.85383532,-1825.43063187356,530.19054131286,1959.43836567082,29.1415368813518,103.045904276238,238287.966053699,151808.876776776,-927.684974632837,2729.96295043407,1786.83810351434,2063.95428790755,33997.6332125238,3,400000,36.3023668552738,44.3647618564369,0.364731066706504,0.255053818464948,-0.668081311748251,0.59631045568422,0.000119027481537852,-0.0062513246172211,-8.45122069247444e-05,0,0,0,-0,-0
205.7,-1388921.12297715,5609620.97773357,3222187.82207021,-1825.95013440102,529.529082092761,1959.92637955839,29.1426171403461,103.047117258082,238466.642381655,151987.65653506,-929.004139292883,2730.53224763781,1786.68841443735,2064.83676476018,33987.1745846984,3,400000,36.2683049263172,44.3647618564369,0.364523158832291,0.255245254067772,-0.668190694986814,0.596233110522928,0.000119011799690098,-0.00625575354972365,-8.46270428191e-05,0,0,0,-0,-0
205.8,-1389103.74397971,5609673.89754232,3222383.83912072,-1826.46997285004,528.866986782524,1960.41467801109,29.1436979086606,103.048330843952,238645.303728335,152166.529001908,-930.324399303077,2731.10207813487,1786.53847782108,2065.71992982043,33976.715956873,3,400000,36.2342183695974,44.3647618564369,0.364315071081648,0.255436800136766,-0.668300092460258,0.596155647911076,0.000118996017641086,-0.00626017353717826,-8.47419767833336e-05,0,0,0,-0,-0
205.9,-1389286.41698292,5609726.75110969,3222579.90501529,-1826.99014722648,528.204254396783,1960.90326082573,29.1447791866807,103.049545034335,238823.950068942,152345.494246807,-931.645755408928,2731.67244206593,1786.38829285153,2066.6037834828,33966.2573290476,3,400000,36.2001072369247,44.3647618564369,0.364106803703149,0.255628456336318,-0.668409503857023,0.596078067841618,0.000118980135256632,-0.00626458457963965,-8.48570086942222e-05,0,0,0,-0,-0
206,-1389469.14202035,5609779.53837193,3222776.01978236,-1827.51065753533,527.540883950492,1961.39212779819,29.1458609747916,103.050759829718,239002.581378599,152524.552339275,-932.968208356077,2732.24333957157,1786.2378587145,2067.48832614074,33955.7987012222,3,400000,36.1659715801097,44.3647618564369,0.363898356945603,0.255820222330836,-0.668518928865789,0.596000370307796,0.000118964152400303,-0.00626898667716357,-8.49721384335151e-05,0,0,0,-0,-0
206.1,-1389651.91912562,5609832.25926518,3222972.18345032,-1828.03150378078,526.87687445892,1961.88127872345,29.1469432733791,103.051975230587,239181.197632351,152703.703348869,-934.291758891646,2732.81477079223,1786.08717459559,2068.37355818656,33945.3400733968,3,400000,36.1318114509629,44.3647618564369,0.363689731058051,0.256012097784756,-0.668628367175479,0.59592255530314,0.000118948068943346,-0.00627337982980312,-8.50873658816099e-05,0,0,0,-0,-0
206.2,-1389834.74833231,5609884.91372548,3223168.39604756,-1828.55268596613,526.212224937662,1962.37071339558,29.1480260828288,103.05319123743,239359.798805159,152882.947345179,-935.616407765003,2733.38673586825,1785.93623968019,2069.2594800115,33934.8814455713,3,400000,36.0976269012947,44.3647618564369,0.363480926289769,0.25620408236254,-0.668737818475253,0.59584462282147,0.000118931884761138,-0.00627776403760328,-8.52026909102758e-05,0,0,0,-0,-0
206.3,-1390017.62967401,5609937.5016888,3223364.65760245,-1829.07420409387,525.546934402632,1962.86043160773,29.1491094035268,103.054407850733,239538.384871899,153062.284397832,-936.942155726472,2733.95923493985,1785.78505315349,2070.1460920057,33924.4228177459,3,400000,36.0634179829157,44.3647618564369,0.363271942890265,0.256396175728673,-0.668847282454518,0.595766572856895,0.00011891559972028,-0.00628213930062111,-8.53181134020825e-05,0,0,0,-0,-0
206.4,-1390200.56318433,5609990.02309096,3223560.96814333,-1829.59605816561,524.881001870071,1963.35043315212,29.1501932358592,103.055625070985,239716.955807375,153241.714576491,-938.269003528563,2734.53226814713,1785.63361420047,2071.0333945582,33913.9641899205,3,400000,36.0291847476364,44.3647618564369,0.363062781109284,0.25658837754767,-0.668956758802919,0.595688405403814,0.000118899213684648,-0.00628650561891301,-8.54336332385259e-05,0,0,0,-0,-0
206.5,-1390383.54889684,5610042.47786774,3223757.32769852,-1830.11824818216,524.214426356546,1963.84071782007,29.1512775802125,103.056842898674,239895.511586298,153421.237950855,-939.59695192473,2735.10583563008,1785.48192200593,2071.92138805692,33903.5055620951,3,400000,35.9949272472672,44.3647618564369,0.362853441196804,0.25678068748407,-0.66906624721035,0.595610120456918,0.000118882726530297,-0.00629086299252414,-8.55492502930283e-05,0,0,0,-0,-0
