time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
0,-1168961.88188969,5499533.26637081,3014702.34393692,-401.032290247016,-85.24204473356,0,28.2,102,1500,0,0,409.991590171219,-9.34295239296384e-15,409.991590171219,172000,1,2800000,90,85.9955622490637,0.575518921473521,-0.277779274973448,-0.62615199201948,0.446710564360434,3.4458945092429e-05,-6.41087579388055e-05,4.48802180198377e-06,1.02682370471817,0,-0,-0,-0
0.1,-1169001.99106323,5499524.77013276,3014702.35926739,-401.151208778432,-84.6825870625666,0.306680509002864,28.1999999993656,101.999999999999,1500.03257371206,-5.07252762395429e-06,7.04570686689159e-05,409.992105910517,0.651624389084302,409.991588077849,171904.826486789,1,2800000,90,85.9955622490637,0.575517292735073,-0.277776991989073,-0.626153004812767,0.446712662735609,3.44589447379903e-05,-6.41087495523195e-05,4.48813221227579e-06,1.02681976973034,0.218002226454837,0.134651747765522,-0.633486661600443,-0.345455307388924
0.2,-1169042.11213708,5499516.32987926,3014702.40528721,-401.270296479912,-84.1223536111298,0.613786759287645,28.1999999974623,101.999999999989,1500.13035490923,-2.08476524589387e-05,0.000281789431375806,409.993655985478,1.30414971761229,409.991581793886,171809.652973577,1,2800000,90,85.9955622490637,0.575515663984557,-0.277774709008315,-0.626154017594196,0.446714761110944,3.44589436757845e-05,-6.41087321219568e-05,4.48835298650802e-06,1.02680795760236,0.873204916147977,0.539345302988888,-2.53742006802142,-1.38372036582553
0.3,-1169082.24512816,5499507.9456879,3014702.48203894,-401.389553391877,-83.5613442449136,0.921318827926655,28.1999999942903,101.999999999962,1500.29343369231,-4.81625307690219e-05,0.000633938061781035,409.99624468101,1.9575761451606,409.991571313565,171714.479460366,1,2800000,90,85.9955622490637,0.575514035222007,-0.277772426031218,-0.626155030363746,0.446716859486397,3.4458941908587e-05,-6.41087133777839e-05,4.48857366803663e-06,1.02678825772155,1.96738910487613,1.21518013375094,-5.71697262069079,-3.11762332984385
0.4,-1169122.3900534,5499499.61763628,3014702.58956517,-401.508979554177,-82.9995588323618,1.22927679047826,28.1999999898494,101.999999999909,1500.52190018073,-8.78569185981761e-05,0.00112684420579875,409.999876280994,2.61190382808953,409.991556631138,171619.305947155,1,2800000,90,85.9955622490637,0.575512406447456,-0.277770143057832,-0.626156043121398,0.446718957861925,3.44589394336223e-05,-6.4108693317858e-05,4.48879425824939e-06,1.02676065965638,3.50231836765831,2.16324494646758,-10.1772659641733,-5.54996470896282
0.5,-1169162.54692972,5499491.345802,3014702.7279085,-401.628575006094,-82.4369972446748,1.53766072099968,28.1999999841397,101.999999999822,1500.81584450509,-0.000140769249470507,0.00176044716986424,410.004555068157,3.26713291957028,409.99153774087,171524.132433944,1,2800000,90,85.9955622490637,0.575510777660937,-0.277767860088201,-0.626157055867129,0.446721056237484,3.44589362483924e-05,-6.41086719388483e-05,4.48901475270542e-06,1.02672515315639,5.47973862602516,3.38461756709142,-15.9233704263586,-8.68351706188703
0.6,-1169202.71577405,5499483.1302627,3014702.89711152,-401.748339786353,-81.8736593557851,1.84647069206006,28.1999999771611,101.999999999692,1501.1753568165,-0.000207742123979306,0.00253468853475396,410.010285323935,3.92326356961263,409.991514637045,171428.958920732,1,2800000,90,85.9955622490637,0.575509148862485,-0.277765577122374,-0.62615806860092,0.446723154613031,3.44589323526198e-05,-6.41086492456121e-05,4.48923515279249e-06,1.02668172815321,7.90137795584935,4.88036482264454,-22.9603044602253,-12.5210246915603
0.7,-1169242.89660332,5499474.97109601,3014703.09721684,-401.86827393312,-81.3095450423335,2.15570677475366,28.1999999689138,101.999999999511,1501.60052727628,-0.000289616628001991,0.00344950748061507,410.017071328347,4.58029592509312,409.991487313961,171333.785407521,1,2800000,90,85.9955622490637,0.575507520052132,-0.277763294160397,-0.62615908132275,0.446725252988522,3.44589277443616e-05,-6.41086252337086e-05,4.48945546073105e-06,1.02663037476199,10.7689463957448,6.65154242310118,-31.2930340872593,-17.0652033411168
0.8,-1169283.08943448,5499466.86837958,3014703.32826708,-401.988377484013,-80.744654183644,2.46536903871335,28.1999999593977,101.999999999269,1502.09144606348,-0.000387236473487753,0.00450484432386614,410.024917359863,5.23823012978367,409.991455765934,171238.61189431,1,2800000,90,85.9955622490637,0.575505891229913,-0.277761011202317,-0.626160094032597,0.446727351363915,3.44589224241729e-05,-6.41085998963375e-05,4.48967567319043e-06,1.02657108328155,14.0841357560455,8.69919484362756,-40.9264723425596,-22.3187398907457
0.9,-1169323.29428447,5499458.82219107,3014703.59030486,-402.108650476103,-80.1789866616992,2.77545755212427,28.1999999486129,101.999999998959,1502.64820336737,-0.000501445849845749,0.00570063804091882,410.033827695269,5.89706632438069,409.991419987296,171143.438381098,1,2800000,90,85.9955622490637,0.57550426239586,-0.277758728248182,-0.626161106730442,0.446729449739166,3.44589163898332e-05,-6.41085732361357e-05,4.4898957910033e-06,1.02650384419539,17.8486194283937,11.0243552071948,-51.8654787217183,-28.2842920555189
