time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
218.4,1293983.18100654,-5626453.02277549,3137985.57305937,3188.72387603987,-200.304883082719,552.381055348972,28.5254549745611,-77.9607038557674,192884.195138239,258847.991050889,534.554485671531,3242.40756755253,1063.23273877926,3063.1263404094,32658.9288508709,3,400000,18.4336113048444,87.5657509843602,-0.520809239818202,0.848289900246465,0.032055475162248,0.0901910603771286,9.15588161962629e-05,-0.00406020286638425,-0.000236520153971813,0,0,-0,0,-0
218.5,1294302.10442828,-5626473.01615722,3138040.80053596,3189.74462618817,-199.562684074636,552.168458645502,28.5254992584187,-77.9580816412578,192990.498755535,259116.24975043,535.058326541322,3243.32947014243,1062.83958005126,3064.23858062175,32648.4702230454,3,400000,18.4130136469211,87.5657509843602,-0.520805535679514,0.848305433402993,0.0321716732023451,0.0900248249534306,9.15125449872272e-05,-0.00406189578741153,-0.000236633340310543,0,0,-0,0,-0
218.6,1294621.12994525,-5626492.93529881,3138096.00674752,3190.76578068005,-198.820080181937,551.955754500989,28.5255435161929,-77.9554583699728,193096.763048825,259384.621240829,535.5616342871,3244.25197023429,1062.44625861179,3065.35133287048,32638.01159522,3,400000,18.3924072304541,87.5657509843602,-0.52080180478231,0.848320940064317,0.0322879185161489,0.0898585171354225,9.14661885837072e-05,-0.00406358320786462,-0.000236746574361798,0,0,-0,0,-0
218.7,1294940.2575979,-5626512.78015974,3138151.19168328,3191.78733960645,-198.077070916297,551.742942719485,28.5255877478562,-77.9528340414198,193202.988001821,259653.105570477,536.064406081721,3245.17506802569,1062.05277411541,3066.46459740355,32627.5529673946,3,400000,18.3717920873902,87.5657509843602,-0.52079804710497,0.848336420163325,0.0324042109562978,0.089692137160529,9.14197470304979e-05,-0.00406526512778488,-0.000236859856056744,0,0,-0,0,-0
218.8,1295259.48742666,-5626532.55069946,3138206.35533247,3192.80930305809,-197.333655789593,551.53002310515,28.5256319533811,-77.9502086551065,193309.173598202,259921.702787784,536.566639094865,3246.09876371437,1061.65912621695,3067.57837446873,32617.0943395692,3,400000,18.3511682496761,87.5657509843602,-0.520794262625989,0.848351873633075,0.0325205503754231,0.089525685266206,9.13732203793416e-05,-0.00406694154720799,-0.000236973185327903,0,0,-0,0,-0
218.9,1295578.819472,-5626552.24687735,3138261.4976843,3193.83167112547,-196.589834313899,551.316995462247,28.5256761327399,-77.9475822105399,193415.319821606,260190.412941179,537.068330491145,3247.02305749823,1061.26531457161,3068.69266431365,32606.6357117438,3,400000,18.3305357492586,87.5657509843602,-0.520790451323975,0.848367300406788,0.0326369366261488,0.0893591616899411,9.13266086803068e-05,-0.00406861246617158,-0.000237086562106543,0,0,-0,0,-0
219,1295898.25377438,-5626571.86865276,3138316.61872795,3194.85444389879,-195.845606001492,551.103859595146,28.5257202859052,-77.944954707227,193521.426655645,260459.236079108,537.569477433761,3247.94794957533,1060.87133883486,3069.80746718574,32596.1770839184,3,400000,18.3098946180844,87.5657509843602,-0.520786613177656,0.848382700417855,0.0327533695610922,0.0891925666692528,9.12799119786309e-05,-0.00407027788471537,-0.000237199986324457,0,0,-0,0,-0
219.1,1296217.79037427,-5626591.41598498,3138371.7184526,3195.87762146806,-195.100970364847,550.890615308321,28.5257644128493,-77.9423261446744,193627.494083893,260728.172250038,538.07007708124,3248.8734401439,1060.47719866249,3070.9227833323,32585.718456093,3,400000,18.2892448881002,87.5657509843602,-0.520782748165873,0.848398073599831,0.0328698490328633,0.0890259004416911,9.12331303335545e-05,-0.00407193780287398,-0.000237313457913711,0,0,-0,0,-0
219.2,1296537.42931217,-5626610.88883324,3138426.79684739,3196.90120392302,-194.355926916645,550.677262406357,28.5258085135445,-77.9396965223886,193733.522089886,260997.221502454,538.570126588507,3249.7995294023,1060.0828937106,3072.03861300043,32575.2598282675,3,400000,18.2685865912527,87.5657509843602,-0.520778856267585,0.848413419886438,0.0329863748940651,0.0888591632448374,9.11862637931035e-05,-0.00407359222068863,-0.000237426976805401,0,0,-0,0,-0
219.3,1296857.17062855,-5626630.28715675,3138481.85390145,3197.92519135317,-193.610475169766,550.463800693942,28.5258525879632,-77.9370658398757,193839.510657131,261266.38388486,539.069623107944,3250.7262175491,1059.68842363563,3073.15495643707,32564.8012004421,3,400000,18.2479197594888,87.5657509843602,-0.520774937461865,0.848428739211569,0.0331029469972941,0.0886923553163035,9.1139312404367e-05,-0.00407524113819393,-0.000237540542932153,0,0,-0,0,-0
219.4,1297177.01436394,-5626649.61091465,3138536.8896039,3198.94958384779,-192.864614637293,550.250229975873,28.5258966360776,-77.9344340966417,193945.459769097,261535.659445777,539.568563787614,3251.65350478301,1059.29378809429,3074.27181388902,32554.3425726167,3,400000,18.2272444247552,87.5657509843602,-0.520770991727904,0.848444031509279,0.0332195651951397,0.0885254768937331,9.10922762222403e-05,-0.00407688455542732,-0.000237654156224994,0,0,-0,0,-0
219.5,1297496.96055883,-5626668.86006604,3138591.90394381,3199.97438149589,-192.118344832512,550.036550057056,28.5259406578601,-77.9318012921923,194051.369409223,261805.048233746,540.066945772851,3252.58139130289,1058.89898674365,3075.38918560287,32543.8839447913,3,400000,18.2065606189985,87.5657509843602,-0.52076701904501,0.848459296713795,0.0333362293401845,0.0883585282148002,9.10451552942072e-05,-0.00407852247243084,-0.000237767816615575,0,0,-0,0,-0
219.6,1297817.00925375,-5626688.03456996,3138646.89691026,3200.99958438625,-191.371665268913,549.822760742503,28.5259846532829,-77.9291674260329,194157.239560907,262074.550297327,540.564766205172,3253.50987730778,1058.50401924106,3076.50707182509,32533.4253169659,3,400000,18.1858683741656,87.5657509843602,-0.520763019392606,0.84847453475951,0.0334529392850047,0.0881915095172102,9.0997949678216e-05,-0.0040801548892374,-0.000237881524036865,0,0,-0,0,-0
219.7,1298137.16048922,-5626707.13438542,3138701.86849231,3202.02519260744,-190.624575460191,549.608861837335,28.5260286223181,-77.9265324976687,194263.07020752,262344.165685098,541.062022222879,3254.43896299688,1058.1088852442,3077.62547280196,32522.9666891405,3,400000,18.1651677222032,87.5657509843602,-0.520758992750233,0.848489745580983,0.0335696948821696,0.0880244210386995,9.0950659419725e-05,-0.00408178180588597,-0.000237995278420032,0,0,-0,0,-0
219.8,1298457.41430578,-5626726.15947136,3138756.81867897,3203.05120624775,-189.877074920243,549.394853146784,28.5260725649379,-77.9238965066047,194368.861332395,262613.894445655,541.558710960946,3255.36864856956,1057.71358441108,3078.7443887796,32512.5080613151,3,400000,18.144458695058,87.5657509843602,-0.520754939097549,0.848504929112947,0.0336864959842421,0.0878572630170348,9.09032845675367e-05,-0.00408340322241438,-0.000238109079696796,0,0,-0,0,-0
219.9,1298777.77074398,-5626745.10978669,3138811.74745927,3204.07762539525,-189.129163163173,549.180734476189,28.5261164811146,-77.9212594523456,194474.61291883,262883.736627614,542.054829549958,3256.29893422534,1057.3181164,3079.86382000397,32502.0494334896,3,400000,18.1237413246768,87.5657509843602,-0.520750858414329,0.848520085290297,0.0338033424437784,0.0876900356900141,9.08558251759693e-05,-0.00408501913886089,-0.000238222927799401,0,0,-0,0,-0
220,1299098.22984438,-5626763.98529027,3138866.65482219,3205.10445013779,-188.38083970329,548.966505630999,28.5261603708202,-77.9186213343958,194580.324950092,263153.692279607,542.550375118142,3257.22982016392,1056.92248086962,3080.98376672086,32491.5908056642,3,400000,18.1030156430063,87.5657509843602,-0.520746750680462,0.8485352140481,0.0339202341133285,0.0875227392954657,9.08082813026333e-05,-0.00408662955526256,-0.000238336822659463,0,0,-0,0,-0
220.1,1299418.79164753,-5626782.78594089,3138921.54075672,3206.13168056295,-187.632104055108,548.752166416773,28.5262042340267,-77.9159821522595,194685.99740941,263423.761450287,543.04534479004,3258.16130658515,1056.52667747887,3082.10422917593,32481.1321778388,3,400000,18.0822816819932,87.5657509843602,-0.52074261587596,0.848550315321592,0.0340371708454358,0.087355374071249,9.07606530034168e-05,-0.00408823447165722,-0.000238450764208944,0,0,-0,0,-0
220.2,1299739.45619402,-5626801.51169732,3138976.40525179,3207.15931675811,-186.88295573335,548.537716639182,28.5262480707063,-77.9133419054408,194791.63027998,263693.944188325,543.539735686012,3259.09339368907,1056.13070588704,3083.22520761463,32470.6735500134,3,400000,18.0615394735844,87.5657509843602,-0.520738453980949,0.848565389046176,0.0341541524926376,0.0871879402552535,9.07129403162191e-05,-0.00408983388808141,-0.000238564752380122,0,0,-0,0,-0
220.3,1300060.22352441,-5626820.16251827,3139031.24829635,3208.18735881039,-186.133394252944,548.323156104005,28.5262918808309,-77.9107005934433,194897.223544968,263964.24054241,544.033544923466,3260.02608167585,1055.73456575372,3084.34670228228,32460.214922188,3,400000,18.0407890497264,87.5657509843602,-0.520734264975671,0.848580435157426,0.0342711789074645,0.0870204380853999,9.06651433041889e-05,-0.00409142780457192,-0.000238678787104477,0,0,-0,0,-0
220.4,1300381.09367931,-5626838.73836239,3139086.06987931,3209.2158068067,-185.383419129025,548.108484617135,28.5263356643726,-77.9080582157705,195002.7771875,264234.650561248,544.526769616734,3260.95937074586,1055.33825673884,3085.46871342404,32449.7562943626,3,400000,18.0200304423662,87.5657509843602,-0.520730048840489,0.848595453591083,0.0343882499424415,0.0868528677996387,9.06172620154645e-05,-0.00409301622116819,-0.000238792868314804,0,0,-0,0,-0
220.5,1300702.06669931,-5626857.23918829,3139140.86998957,3210.24466083368,-184.633029876936,547.893701984575,28.5263794213034,-77.9054147719257,195108.291190675,264505.174293566,545.019406876669,3261.89326109961,1054.94177850264,3086.59124128491,32439.2976665372,3,400000,17.9992636834504,87.5657509843602,-0.520725805555882,0.848610444283062,0.0345053654500869,0.0866852296359514,9.056929650397e-05,-0.00409459913790554,-0.000238906995941889,0,0,-0,0,-0
220.6,1301023.14262502,-5626875.66495454,3139195.648616,3211.27392097777,-183.882226012231,547.67880801244,28.526423151595,-77.9027702614118,195213.765537551,264775.811788107,545.511453809608,3262.8277529378,1054.54513070567,3087.71428610972,32428.8390387117,3,400000,17.9784888049257,87.5657509843602,-0.520721535102447,0.848625407169443,0.0346225252829133,0.0865175238323494,9.05212468273586e-05,-0.00409617655482415,-0.000239021169918873,0,0,-0,0,-0
220.7,1301344.32149705,-5626894.01561966,3139250.40574746,3212.30358732518,-183.13100705067,547.463802506958,28.5264668552196,-77.9001246837316,195319.200211153,265046.563093635,546.002907518119,3263.76284646127,1054.14831300883,3088.83784814315,32418.3804108863,3,400000,17.9577058387389,87.5657509843602,-0.5207172374609,0.848640342186479,0.0347397292934271,0.0863497506268747,9.04731130356771e-05,-0.00409774847196032,-0.000239135390177409,0,0,-0,0,-0
220.8,1301665.60335602,-5626912.2911421,3139305.14137278,3213.33365996187,-182.379372508224,547.248685274468,28.5265105321489,-77.8974780383877,195424.595194479,265317.428258929,546.4937651041,3264.69854187106,1053.75132507334,3089.96192762973,32407.9217830609,3,400000,17.9369148168367,87.5657509843602,-0.520712912612074,0.848655249270591,0.0348569773341288,0.0861819102575995,9.04248951852046e-05,-0.00409931488935037,-0.000239249656649671,0,0,-0,0,-0
220.9,1301986.98824258,-5626930.49148029,3139359.85548078,3214.36413897357,-181.627321901073,547.033456121424,28.5265541823548,-77.8948303248821,195529.950470483,265588.40733279,546.98402366309,3265.63483936836,1053.35416656074,3091.08652481381,32397.4631552355,3,400000,17.916115771166,87.5657509843602,-0.520708560536921,0.848670128358372,0.034974269257513,0.0860140029626261,9.03765933254542e-05,-0.0041008758070319,-0.000239363969267935,0,0,-0,0,-0
221,1302308.47619737,-5626948.61659259,3139414.54806026,3215.3950244458,-180.874854745608,546.818114854393,28.526597805809,-77.8921815427171,195635.266022093,265859.500364033,547.473680288225,3266.57173915452,1052.95683713289,3092.21163993962,32387.0045274101,3,400000,17.8953087336733,87.5657509843602,-0.520704181216511,0.848684979386585,0.0350916049160685,0.0858460289800869,9.03282075131169e-05,-0.00410243122504138,-0.000239478327963019,0,0,-0,0,-0
221.1,1302630.06726102,-5626966.66643734,3139469.21910001,3216.42631646384,-180.121970558429,546.602661280054,28.5266414024834,-77.8895316913943,195740.5418322,266130.707401495,547.962732070127,3267.50924143107,1052.559336452,3093.3372732512,32376.5458995847,3,400000,17.8744937363056,87.5657509843602,-0.520699774632032,0.848699802292163,0.0352089841622782,0.0856779885481446,9.02797378000953e-05,-0.00410398114341852,-0.000239592732668795,0,0,-0,0,-0
221.2,1302951.76147421,-5626984.64097279,3139523.86858877,3217.45801511273,-179.368668856351,546.387095205204,28.5266849723498,-77.8868807704152,195845.777883664,266402.028494029,548.451176094051,3268.4473463997,1052.16166418057,3094.46342499245,32366.0872717593,3,400000,17.8536708110094,87.5657509843602,-0.520695340764791,0.84871459701221,0.0353264068486194,0.0855098819049917,9.02311842447194e-05,-0.00410552556219988,-0.000239707183317228,0,0,-0,0,-0
221.3,1303273.5588776,-5627002.54015717,3139578.49651529,3218.49012047732,-178.614949156398,546.17141643675,28.5267285153798,-77.8842287792812,195950.974159306,266673.463690507,548.939009442191,3269.38605426229,1051.76381998148,3095.59009540713,32355.6286439338,3,400000,17.8328399897316,87.5657509843602,-0.520690879596215,0.848729363484003,0.0354438728275638,0.0853417092888506,9.01825469019412e-05,-0.00410706448142125,-0.000239821679839866,0,0,-0,0,-0
221.4,1303595.45951187,-5627020.36394867,3139633.10286829,3219.52263264218,-177.860810975808,545.955624781717,28.5267720315451,-77.8815757174932,196056.130641918,266945.01303982,549.426229193727,3270.32536522087,1051.36580351789,3096.71728473882,32345.1700161084,3,400000,17.8120013044188,87.5657509843602,-0.520686391107848,0.848744101644987,0.0355613819515774,0.0851734709379737,9.01338258241147e-05,-0.00410859790112232,-0.000239936222169471,0,0,-0,0,-0
